Result	Lemma	Tense	Voice	Mood	Person	Gender	Case	Number	Part of Speech	Reference
Οἶδας	οἶδα	perfect	actv	indicative	2p	—	—	sg	verb	2 Ti 1:15
ἴστε	οἶδα	perfect	actv	imperative	2p	—	—	pl	verb	Eph 5:5
Εἰδὼς	οἶδα	perfect	actv	participle	—	mas	nom	sg	verb	Mt 12:25
οἴδαμεν	οἶδα	perfect	actv	indicative	1p	—	—	pl	verb	Mt 21:27,Mt 22:16,Mk 11:33,Mk 12:14,Lk 20:21,Jn 3:2,Jn 3:11,Jn 4:22,Jn 4:42,Jn 6:42,Jn 7:27,Jn 9:20,Jn 9:21,Jn 9:21,Jn 9:24,Jn 9:29,Jn 9:29,Jn 9:31,Jn 14:5,Jn 16:18,Jn 16:30,Jn 20:2,Jn 21:24,Ac 7:40,Ro 2:2,Ro 3:19,Ro 8:22,Ro 8:26,1 Co 8:1,1 Co 8:4,2 Co 5:16,Heb 10:30,1 Jn 3:2,1 Jn 3:14,1 Jn 5:15,1 Jn 5:15,1 Jn 5:19,1 Jn 5:20
εἰδότα	οἶδα	perfect	actv	participle	—	neu	nom	pl	verb	1 Th 4:5
εἰδότας	οἶδα	perfect	actv	participle	—	mas	acc	pl	verb	2 Pe 1:12,Jud 5
Εἰδότες	οἶδα	perfect	actv	participle	—	mas	nom	pl	verb	2 Co 5:11
οἶδεν	οἶδα	perfect	actv	indicative	3p	—	—	sg	verb	Mt 6:8,Mt 6:32,Mt 24:36,Mk 4:27,Mk 13:32,Lk 12:30,Jn 7:15,Jn 12:35,Jn 15:15,Jn 19:35,Ro 8:27,1 Co 2:11,1 Co 14:16,2 Co 11:11,2 Co 11:31,2 Co 12:2,2 Co 12:3,1 Ti 3:5,2 Pe 2:9,1 Jn 2:11,Re 2:17,Re 19:12
εἰδέναι	οἶδα	perfect	actv	infinitive	—	—	—	—	verb	Lk 20:7,Lk 22:34,Jn 14:5,1 Co 2:2,1 Co 11:3,Eph 1:18,Col 2:1,Col 4:6,1 Th 4:4,1 Th 5:12,Tt 1:16
ᾔδεις	οἶδα	pluperfect	actv	indicative	2p	—	—	sg	verb	Mt 25:26,Lk 19:22,Jn 4:10
ᾔδειν	οἶδα	pluperfect	actv	indicative	1p	—	—	sg	verb	Jn 1:31,Jn 1:33,Jn 11:42,Ac 23:5,Ro 7:7
Οἶδα	οἶδα	perfect	actv	indicative	1p	—	—	sg	verb	Jn 8:37,Ro 7:18
οἴδατε	οἶδα	perfect	actv	indicative	2p	—	—	pl	verb	Mt 7:11,Mt 20:22,Mt 20:25,Mt 24:42,Mt 25:13,Mt 26:2,Mt 27:65,Mk 4:13,Mk 10:38,Mk 10:42,Mk 13:33,Mk 13:35,Lk 11:13,Lk 12:56,Lk 12:56,Jn 1:26,Jn 4:22,Jn 4:32,Jn 7:28,Jn 7:28,Jn 7:28,Jn 8:14,Jn 8:19,Jn 9:30,Jn 11:49,Jn 13:17,Jn 14:4,Ac 2:22,Ac 3:16,Ac 10:37,Ro 6:16,Ro 11:2,1 Co 3:16,1 Co 5:6,1 Co 6:2,1 Co 6:3,1 Co 6:9,1 Co 6:15,1 Co 6:16,1 Co 6:19,1 Co 9:13,1 Co 9:24,1 Co 16:15,Ga 4:13,Php 4:15,1 Th 1:5,1 Th 2:1,1 Th 2:2,1 Th 2:5,1 Th 2:11,1 Th 3:3,1 Th 3:4,1 Th 4:2,1 Th 5:2,2 Th 2:6,2 Th 3:7,Jas 4:4,1 Jn 2:20,1 Jn 2:21,1 Jn 2:21,1 Jn 3:5,1 Jn 3:15
εἰδώς	οἶδα	perfect	actv	participle	—	mas	nom	sg	verb	Ac 20:22
εἰδότι	οἶδα	perfect	actv	participle	—	mas	dat	sg	verb	Jas 4:17
Ἤιδει	οἶδα	pluperfect	actv	indicative	3p	—	—	sg	verb	Jn 18:2
Οἴδαμεν	οἶδα	perfect	actv	indicative	1p	—	—	pl	verb	Ro 7:14,Ro 8:28,2 Co 5:1,1 Ti 1:8,1 Jn 5:18
οἶδά	οἶδα	perfect	actv	indicative	1p	—	—	sg	verb	Mk 1:24,Lk 4:34,Re 2:9,Re 2:19,Re 3:1,Re 3:8,Re 3:15
Ἴστε	οἶδα	perfect	actv	imperative	2p	—	—	pl	verb	Jas 1:19
ᾔδεισαν	οἶδα	pluperfect	actv	indicative	3p	—	—	pl	verb	Mk 1:34,Mk 14:40,Lk 4:41,Jn 2:9,Jn 20:9,Jn 21:4,Ac 16:3,Ac 19:32
ἴσασιν	οἶδα	perfect	actv	indicative	3p	—	—	pl	verb	Ac 26:4
εἰδῆτε	οἶδα	perfect	actv	subjunctive	2p	—	—	pl	verb	Mt 9:6,Mk 2:10,Lk 5:24,Eph 6:21,1 Jn 2:29,1 Jn 5:13
εἰδυῖα	οἶδα	perfect	actv	participle	—	fem	nom	sg	verb	Mk 5:33,Ac 5:7
Οἴδατε	οἶδα	perfect	actv	indicative	2p	—	—	pl	verb	1 Co 12:2
